0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5700000000,6000000000,2902878580,2455,603126,0.01025,0.0199,0.02582,0.007713,0.0206,0.02008,0.008438,3.719e-05,0.08777,0.03705,2.27,0.004292,0,1
5700000000,6000000000,2902878580,2456,416495504,0.007454,0.02127,0.02701,0.009094,0.022,0.02142,0.005356,3.624e-05,0.07166,0.03723,2.312,0.005219,0,1
5700000000,6000000000,2902878580,2457,6564780,0.01642,0.02136,0.02737,0.007568,0.02045,0.02158,0.04077,3.719e-05,0.09216,0.1245,2.696,0.006244,0,1
5700000000,6000000000,2902878580,2458,484215981,0.01012,0.02164,0.02695,0.01004,0.02289,0.02176,0.03845,3.624e-05,0.07202,0.1228,2.513,0.004975,0,1
5700000000,6000000000,2902878580,2459,1333931,0.008652,0.01837,0.02509,0.005264,0.0181,0.01904,0.006218,3.624e-05,0.1129,0.04205,2.402,0.005326,0,1
5700000000,6000000000,2902878580,2460,4476657883,0.0177,0.02194,0.02689,0.01033,0.02316,0.02222,0.04803,3.624e-05,0.1138,0.1479,2.733,0.005992,0,1
5700000000,6000000000,2902878580,2461,789114565,0.008041,0.01932,0.02512,0.005486,0.01837,0.02039,0.01013,3.624e-05,0.0813,0.06836,2.579,0.006224,0,1
5700000000,6000000000,2902878580,2462,32061381,0.01222,0.02286,0.02695,0.008804,0.02164,0.02307,0.01067,3.719e-05,0.07837,0.05481,2.395,0.004655,0,1
5700000000,6000000000,2902878580,2463,682370,0.01042,0.02039,0.02698,0.0108,0.02365,0.02051,0.007439,3.719e-05,0.06775,0.0318,2.184,0.004,0,1
5700000000,6000000000,2902878580,2464,6564909,0.01007,0.02042,0.02689,0.009552,0.0224,0.0206,0.00724,3.624e-05,0.08301,0.03693,2.439,0.005019,0,1
5700000000,6000000000,2902878580,2465,17560833,0.01466,0.01938,0.02505,0.006805,0.01965,0.01953,0.01099,3.624e-05,0.07593,0.07007,2.299,0.004901,0,1
5700000000,6000000000,2902878580,2466,2544369572,0.01053,0.02029,0.02682,0.006706,0.01953,0.0206,0.007217,3.624e-05,0.09363,0.04022,2.356,0.005605,0,1
5700000000,6000000000,2902878580,2467,6607990,0.009491,0.01822,0.02509,0.008835,0.02173,0.01834,0.006348,3.624e-05,0.07385,0.05408,2.243,0.004342,0,1
5700000000,6000000000,2902878580,2468,400611616,0.01553,0.02081,0.02695,0.01041,0.02328,0.021,0.01352,3.719e-05,0.1089,0.07349,2.255,0.004756,0,1
5700000000,6000000000,2902878580,2469,1302285,0.01009,0.02136,0.02704,0.009415,0.02225,0.02151,0.006256,3.719e-05,0.09448,0.03906,2.092,0.003898,0,1
5700000000,6000000000,2902878580,2470,907450,0.01039,0.01837,0.02512,0.007355,0.0202,0.01862,0.005661,3.624e-05,0.0835,0.03699,2.319,0.004714,0,1
5700000000,6000000000,2902878580,2471,1902348936,0.00975,0.02365,0.02679,0.01079,0.02362,0.02386,0.007179,3.719e-05,0.06726,0.04083,2.237,0.00488,0,1
5700000000,6000000000,2902878580,2472,84847796,0.01288,0.01883,0.02542,0.004524,0.01736,0.01917,0.01408,3.719e-05,0.09888,0.0752,2.314,0.00478,0,1
5700000000,6000000000,2902878580,2473,1094510,0.01108,0.01736,0.02512,0.00634,0.01923,0.01752,0.00676,3.719e-05,0.1003,0.0462,2.423,0.004658,0,1
5700000000,6000000000,2902878580,2474,906647,0.008194,0.01984,0.02505,0.008102,0.021,0.01996,0.00457,3.719e-05,0.07556,0.03632,2.282,0.004286,0,1
5700000000,6000000000,2902878580,2475,2055163390,0.01187,0.02032,0.02701,0.009415,0.02231,0.02051,0.007484,3.719e-05,0.08618,0.03741,2.756,0.00601,0,1
5700000000,6000000000,2902878580,2476,4478594448,0.00914,0.01791,0.0235,0.004997,0.01785,0.01831,0.005768,3.719e-05,0.08594,0.03705,2.443,0.005267,0,1
5700000000,6000000000,2902878580,2477,1343560,0.009872,0.02057,0.02704,0.008499,0.02133,0.02084,0.008209,3.719e-05,0.108,0.04877,2.104,0.003845,0,1
5700000000,6000000000,2902878580,2478,2343482865,0.01274,0.0206,0.02692,0.009003,0.02185,0.02072,0.03577,3.624e-05,0.1143,0.1106,2.788,0.006989,0,1
5700000000,6000000000,2902878580,2479,4475834501,0.009613,0.01886,0.02512,0.008698,0.02155,0.01901,0.006142,3.719e-05,0.1301,0.03302,2.28,0.00444,0,1
5700000000,6000000000,2902878580,2480,16914102,0.009811,0.01794,0.02347,0.004578,0.0174,0.01816,0.008118,3.624e-05,0.09009,0.0575,2.577,0.005379,0,1
5700000000,6000000000,2902878580,2481,2538311,0.0132,0.01956,0.02487,0.006241,0.01913,0.01962,0.0188,3.719e-05,0.07104,0.08997,3.08,0.007666,0,1
5700000000,6000000000,2902878580,2482,1335750048,0.01483,0.02042,0.02689,0.008972,0.02182,0.02054,0.03766,3.624e-05,0.08679,0.124,3.411,0.008988,0,1
5700000000,6000000000,2902878580,2484,336025699,0.009628,0.02103,0.02698,0.008881,0.0217,0.02124,0.006065,3.624e-05,0.07031,0.02856,2.188,0.004543,0,1
5700000000,6000000000,2902878580,2485,7588530,0.009918,0.01862,0.02512,0.007133,0.01996,0.0188,0.005791,3.624e-05,0.07703,0.03284,2.606,0.005283,0,1
5700000000,6000000000,2902878580,2486,6565368,0.0136,0.01871,0.02512,0.005936,0.01877,0.01895,0.01019,3.624e-05,0.08325,0.08533,2.403,0.005082,0,1
5700000000,6000000000,2902878580,2487,171434905,0.01004,0.02225,0.02704,0.01053,0.02335,0.02231,0.007652,3.719e-05,0.1084,0.03931,2.184,0.004094,0,1
5700000000,6000000000,2902878580,2488,716054,0.01434,0.02008,0.02689,0.009964,0.02286,0.0202,0.02786,3.719e-05,0.09277,0.1207,2.741,0.006292,0,1
5700000000,6000000000,2902878580,2489,421565,0.01039,0.02032,0.02698,0.008728,0.02158,0.02042,0.01091,3.624e-05,0.07288,0.05615,2.153,0.004097,0,1
5700000000,6000000000,2902878580,2490,1339551990,0.009064,0.0195,0.02509,0.008728,0.02155,0.01971,0.004814,3.719e-05,0.08984,0.02744,2.799,0.005575,0,1
5700000000,6000000000,2902878580,2491,6889228,0.01048,0.0192,0.02551,0.006073,0.01892,0.01932,0.01021,3.624e-05,0.07141,0.04346,2.546,0.005592,0,1
5700000000,6000000000,2902878580,2492,2922918031,0.01358,0.01987,0.02557,0.008255,0.02109,0.0202,0.04541,3.624e-05,0.06445,0.1292,2.989,0.007217,0,1
5700000000,6000000000,2902878580,2493,4478521935,0.00975,0.01828,0.02509,0.006516,0.01938,0.01849,0.005486,3.624e-05,0.07593,0.03,2.818,0.006127,0,1
5700000000,6000000000,2902878580,2494,1302287,0.0127,0.01993,0.02692,0.009354,0.02219,0.0202,0.008423,3.719e-05,0.08496,0.04364,2.397,0.005235,0,1
5700000000,6000000000,2902878580,2495,3739348304,0.008545,0.01987,0.026,0.009903,0.02274,0.0202,0.005821,3.719e-05,0.06042,0.03107,2.492,0.006239,0,1
5700000000,6000000000,2902878580,2496,16970346,0.01042,0.02151,0.02594,0.00753,0.02026,0.02277,0.01154,3.624e-05,0.08301,0.05646,2.421,0.0052,0,1
5700000000,6000000000,2902878580,2497,336041169,0.01189,0.0191,0.02505,0.00592,0.01874,0.01944,0.006233,3.624e-05,0.08032,0.03699,2.615,0.00585,0,1
5700000000,6000000000,2902878580,2498,336045605,0.008224,0.02014,0.02689,0.008911,0.02176,0.02036,0.005661,3.624e-05,0.06604,0.03357,2.076,0.004359,0,1
5700000000,6000000000,2902878580,2499,7781372,0.01703,0.01877,0.02499,0.007034,0.0199,0.01892,0.04279,3.624e-05,0.0802,0.136,3.725,0.00976,0,1
5700000000,6000000000,2902878580,2500,1093293,0.01413,0.01813,0.02441,0.007935,0.02078,0.01883,0.009888,3.624e-05,0.07373,0.08875,2.196,0.003757,0,1
5700000000,6000000000,2902878580,2501,332525996,0.01381,0.01962,0.02505,0.009247,0.02213,0.01978,0.008652,3.719e-05,0.06909,0.06531,2.483,0.005447,0,1
5700000000,6000000000,2902878580,2502,1339123,0.015,0.01968,0.02628,0.00885,0.0217,0.02045,0.0108,3.719e-05,0.09961,0.07837,2.225,0.004247,0,1
5700000000,6000000000,2902878580,2503,766677,0.009369,0.01767,0.02313,0.008179,0.02106,0.01782,0.004662,3.719e-05,0.08484,0.03265,2.472,0.005252,0,1
5700000000,6000000000,2902878580,2504,431053023,0.01024,0.02292,0.02682,0.009415,0.02228,0.02316,0.006401,3.719e-05,0.07397,0.04199,2.501,0.006156,0,1
5700000000,6000000000,2902878580,2505,6566426,0.01277,0.02008,0.02692,0.009048,0.02194,0.02029,0.08777,3.719e-05,0.08752,0.1289,2.836,0.006487,0,1
5700000000,6000000000,2902878580,2506,1093470,0.01221,0.02017,0.02707,0.008148,0.02106,0.02036,0.009338,3.719e-05,0.1066,0.07349,1.9,0.003124,0,1
5700000000,6000000000,2902878580,2507,903474,0.01395,0.01907,0.02496,0.007309,0.02014,0.01913,0.03821,3.719e-05,0.09009,0.121,2.917,0.007159,0,1
5700000000,6000000000,2902878580,2508,38673131,0.01472,0.02585,0.02689,0.01186,0.02475,0.02603,0.01245,3.719e-05,0.09473,0.08362,2.76,0.006305,0,1
5700000000,6000000000,2902878580,2509,705760,0.01086,0.02048,0.02704,0.007904,0.02072,0.02057,0.006401,3.719e-05,0.1051,0.04266,2.563,0.005437,0,1
5700000000,6000000000,2902878580,2510,854245255,0.01006,0.02078,0.02704,0.009003,0.02182,0.0209,0.007919,3.719e-05,0.08691,0.04565,2.472,0.005299,0,1
5700000000,6000000000,2902878580,2511,3306136315,0.008881,0.0173,0.02316,0.006561,0.01944,0.01749,0.006538,3.719e-05,0.06909,0.03326,2.698,0.006684,0,1
5700000000,6000000000,2902878580,2512,1343916,0.009674,0.01926,0.02509,0.006798,0.01968,0.01944,0.006569,3.624e-05,0.09058,0.04828,2.554,0.005806,0,1
5700000000,6000000000,2902878580,2513,717246,0.01166,0.01855,0.02512,0.006653,0.01953,0.01865,0.006027,3.624e-05,0.08862,0.04138,2.784,0.006635,0,1
5700000000,6000000000,2902878580,2514,336038688,0.009537,0.02042,0.02689,0.008667,0.02155,0.02057,0.007141,3.719e-05,0.0625,0.04773,2.095,0.004334,0,1
5700000000,6000000000,2902878580,2515,708516681,0.01447,0.01974,0.02545,0.007744,0.02063,0.02011,0.03473,3.624e-05,0.09534,0.1108,3.291,0.008405,0,1
5700000000,6000000000,2902878580,2516,30905615,0.01012,0.0188,0.02512,0.006264,0.01913,0.01956,0.005951,3.624e-05,0.08777,0.03656,2.4,0.005137,0,1
5700000000,6000000000,2902878580,2517,905024,0.01204,0.01849,0.02499,0.004692,0.01752,0.01859,0.03601,3.719e-05,0.07422,0.1095,2.637,0.006057,0,1
5700000000,6000000000,2902878580,2518,4469393757,0.009079,0.0217,0.02704,0.01083,0.02368,0.022,0.01054,3.624e-05,0.06421,0.0448,2.263,0.005132,0,1
5700000000,6000000000,2902878580,2519,1438250730,0.009537,0.01862,0.02512,0.00621,0.01907,0.01874,0.005669,3.624e-05,0.09375,0.03918,2.109,0.003772,0,1
5700000000,6000000000,2902878580,2520,354454093,0.01025,0.01849,0.02512,0.007088,0.01993,0.01871,0.005302,3.624e-05,0.07666,0.03949,2.524,0.005763,0,1
5700000000,6000000000,2902878580,2521,17503818,0.01009,0.02377,0.02701,0.0121,0.02499,0.0239,0.005814,3.624e-05,0.0553,0.04828,2.296,0.00481,0,1
5700000000,6000000000,2902878580,2522,4837603337,0.009827,0.02347,0.02689,0.0118,0.02463,0.02356,0.006355,3.624e-05,0.08594,0.04242,2.424,0.005346,0,1
5700000000,6000000000,2902878580,2523,38752796,0.01125,0.02383,0.02692,0.009888,0.02277,0.02408,0.01257,3.719e-05,0.08911,0.07275,2.123,0.004377,0,1
5700000000,6000000000,2902878580,2524,82786230,0.01202,0.02194,0.02698,0.008148,0.021,0.02209,0.01143,3.624e-05,0.07129,0.06274,2.404,0.00488,0,1
5700000000,6000000000,2902878580,2525,1304251,0.008881,0.02008,0.02701,0.007759,0.02066,0.02017,0.00473,3.624e-05,0.08496,0.02585,2.521,0.005422,0,1
5700000000,6000000000,2902878580,2526,336053478,0.01041,0.01913,0.02502,0.007133,0.01999,0.01929,0.008041,3.719e-05,0.1038,0.03949,2.266,0.004486,0,1
5700000000,6000000000,2902878580,2527,3813419499,0.01271,0.0162,0.02316,0.002453,0.01534,0.01642,0.006157,3.719e-05,0.08057,0.02985,2.015,0.003246,0,1
5700000000,6000000000,2902878580,2528,32064709,0.01363,0.01874,0.02493,0.004219,0.01709,0.0191,0.009613,3.624e-05,0.07996,0.05872,2.34,0.005478,0,1
5700000000,6000000000,2902878580,2529,208890135,0.008469,0.02014,0.02689,0.007629,0.02051,0.02057,0.007065,3.624e-05,0.09033,0.04041,2.232,0.004508,0,1
5700000000,6000000000,2902878580,2530,704557066,0.01385,0.02191,0.02676,0.008743,0.02161,0.02228,0.04291,3.719e-05,0.08557,0.127,2.715,0.006855,0,1
5700000000,6000000000,2902878580,2531,4478515134,0.01146,0.02042,0.02704,0.009689,0.02252,0.02103,0.006653,3.719e-05,0.1005,0.03583,2.687,0.006314,0,1
5700000000,6000000000,2902878580,2532,4055654294,0.01326,0.02017,0.02695,0.009293,0.02213,0.02039,0.01076,3.719e-05,0.08179,0.0719,2.247,0.004694,0,1
5700000000,6000000000,2902878580,2533,2191205727,0.01308,0.02209,0.02554,0.007492,0.02032,0.02267,0.01558,3.719e-05,0.06714,0.1155,2.311,0.004762,0,1
5700000000,6000000000,2902878580,2534,5118044522,0.01038,0.01831,0.02435,0.005898,0.01874,0.01892,0.006584,3.624e-05,0.08386,0.03186,2.674,0.00561,0,1
5700000000,6000000000,2902878580,2535,6639236,0.00946,0.02148,0.02689,0.01091,0.02377,0.0217,0.00769,3.624e-05,0.08789,0.04767,2.492,0.005277,0,1
5700000000,6000000000,2902878580,2536,1093558,0.009415,0.01901,0.02487,0.006599,0.01944,0.01923,0.006065,3.815e-05,0.0647,0.02765,2.543,0.006625,0,1
5700000000,6000000000,2902878580,2537,294862969,0.009903,0.02008,0.02679,0.007637,0.02054,0.02023,0.009491,3.719e-05,0.05786,0.09631,2.266,0.005196,0,1
5700000000,6000000000,2902878580,2538,294995689,0.01025,0.02057,0.02692,0.008316,0.02118,0.02084,0.007904,3.719e-05,0.06165,0.04114,2.335,0.005102,0,1
5700000000,6000000000,2902878580,2539,699749452,0.01003,0.02164,0.02695,0.01015,0.02304,0.02185,0.008072,3.719e-05,0.07776,0.04523,2.197,0.004363,0,1
5700000000,6000000000,2902878580,2540,318411570,0.008514,0.01944,0.02505,0.007996,0.02087,0.01956,0.005943,3.624e-05,0.09045,0.04437,2.17,0.004746,0,1
5700000000,6000000000,2902878580,2541,3463381698,0.0132,0.01947,0.02533,0.006798,0.01962,0.01965,0.03302,3.815e-05,0.1068,0.1241,3.055,0.007496,0,1
5700000000,6000000000,2902878580,2542,716061,0.008636,0.01907,0.02512,0.006775,0.01962,0.01917,0.004684,3.719e-05,0.08118,0.03802,2.753,0.006861,0,1
5700000000,6000000000,2902878580,2543,284799741,0.01109,0.01944,0.02509,0.008667,0.02155,0.0199,0.007576,3.719e-05,0.08191,0.04095,2.413,0.005519,0,1
5700000000,6000000000,2902878580,2544,1331726,0.01024,0.02072,0.02704,0.009598,0.02249,0.02087,0.006927,3.719e-05,0.08203,0.04022,2.554,0.005196,0,1
5700000000,6000000000,2902878580,2545,336025698,0.009521,0.02054,0.02698,0.008972,0.02185,0.02075,0.006554,3.719e-05,0.08081,0.05756,2.054,0.004051,0,1
5700000000,6000000000,2902878580,2546,717262,0.009338,0.01874,0.02512,0.006157,0.01898,0.01901,0.006042,3.719e-05,0.08191,0.04602,2.716,0.00639,0,1
5700000000,6000000000,2902878580,2547,6608522,0.01033,0.02121,0.02704,0.00946,0.02234,0.02142,0.008194,3.719e-05,0.07043,0.05377,2.383,0.004651,0,1
5700000000,6000000000,2902878580,2548,1302498,0.01222,0.01813,0.02493,0.005234,0.01813,0.01822,0.03119,3.624e-05,0.08093,0.1134,3.107,0.008646,0,1
5700000000,6000000000,2902878580,2549,3306027321,0.01044,0.02106,0.02695,0.009232,0.02209,0.02161,0.006516,3.719e-05,0.08765,0.04236,2.651,0.006591,0,1
5700000000,6000000000,2902878580,2550,672513,0.0132,0.01828,0.02408,0.005997,0.01883,0.01892,0.009186,3.624e-05,0.08606,0.05365,2.609,0.00567,0,1
5700000000,6000000000,2902878580,2551,227436553,0.011,0.01898,0.02502,0.005447,0.01831,0.01913,0.005638,3.624e-05,0.0918,0.02914,2.552,0.005632,0,1
5700000000,6000000000,2902878580,2552,359920785,0.009781,0.02658,0.02686,0.01181,0.02469,0.02673,0.009338,3.624e-05,0.07422,0.06726,2.428,0.005463,0,1
5700000000,6000000000,2902878580,2553,1272668,0.008743,0.01782,0.02359,0.003883,0.01672,0.01801,0.006248,3.624e-05,0.08716,0.05511,2.505,0.005298,0,1
5700000000,6000000000,2902878580,2554,705618,0.01166,0.02151,0.02689,0.008789,0.02164,0.0217,0.04602,3.815e-05,0.08472,0.1294,2.534,0.005678,0,1
5700000000,6000000000,2902878580,2555,336055762,0.01047,0.02042,0.02701,0.007454,0.02032,0.02078,0.0123,3.624e-05,0.07214,0.08826,2.398,0.00569,0,1
5700000000,6000000000,2902878580,2556,789242122,0.01059,0.01971,0.02502,0.00779,0.02063,0.01993,0.005325,3.624e-05,0.0791,0.03412,2.833,0.006198,0,1
5700000000,6000000000,2902878580,2557,16918683,0.01094,0.01904,0.02509,0.005722,0.01859,0.0192,0.008545,3.719e-05,0.08484,0.04999,2.624,0.005713,0,1
5700000000,6000000000,2902878580,2558,4535673105,0.01059,0.01828,0.02405,0.004326,0.01718,0.01874,0.00798,3.624e-05,0.07153,0.0545,2.77,0.007613,0,1
5700000000,6000000000,2902878580,2559,6641552,0.008804,0.01944,0.02509,0.009949,0.02283,0.01996,0.005608,3.719e-05,0.06006,0.03735,2.472,0.00537,0,1
5700000000,6000000000,2902878580,2560,227414150,0.00946,0.02011,0.02664,0.007538,0.02036,0.02029,0.005905,3.719e-05,0.08167,0.04834,2.469,0.005207,0,1
5700000000,6000000000,2902878580,2561,400453250,0.01192,0.02289,0.02692,0.01004,0.02292,0.02313,0.01482,3.719e-05,0.09277,0.06311,2.013,0.003833,0,1
5700000000,6000000000,2902878580,2562,386450501,0.009918,0.01923,0.02505,0.0075,0.02036,0.01938,0.006714,3.719e-05,0.08325,0.03888,2.368,0.004657,0,1
5700000000,6000000000,2902878580,2563,638341,0.01158,0.01993,0.02554,0.008774,0.02167,0.0202,0.008438,3.624e-05,0.07434,0.05383,2.222,0.004269,0,1
5700000000,6000000000,2902878580,2564,381386,0.01067,0.02011,0.02698,0.008347,0.02118,0.02026,0.009903,3.719e-05,0.08179,0.05145,2.538,0.005594,0,1
5700000000,6000000000,2902878580,2565,682371,0.01669,0.02194,0.02701,0.009949,0.0228,0.02252,0.02731,3.624e-05,0.1111,0.0896,2.574,0.005416,0,1
5700000000,6000000000,2902878580,2566,903477,0.01012,0.01645,0.02316,0.004433,0.01733,0.01657,0.007111,3.719e-05,0.08069,0.05902,2.149,0.004299,0,1
5700000000,6000000000,2902878580,2567,682454,0.01253,0.01578,0.02304,0.003277,0.01617,0.01593,0.03067,3.052e-05,0.09216,0.1257,2.586,0.005653,0,1
5700000000,6000000000,2902878580,2568,4477656829,0.01382,0.02176,0.02667,0.01135,0.02423,0.02185,0.02936,3.624e-05,0.0769,0.1084,2.922,0.007868,0,1
5700000000,6000000000,2902878580,2569,6608808,0.01265,0.02029,0.02692,0.009216,0.02209,0.02057,0.04541,3.719e-05,0.07458,0.1277,2.553,0.006955,0,1
5700000000,6000000000,2902878580,2570,660262,0.01041,0.01993,0.02551,0.006683,0.01953,0.02002,0.006325,3.624e-05,0.1116,0.04053,2.642,0.005265,0,1
5700000000,6000000000,2902878580,2571,2056419541,0.009506,0.01993,0.02603,0.007462,0.02036,0.02008,0.004547,3.719e-05,0.06543,0.02478,2.642,0.006352,0,1
5700000000,6000000000,2902878580,2572,295001076,0.01253,0.02151,0.02686,0.008987,0.02188,0.02161,0.0365,3.624e-05,0.0813,0.1171,3.055,0.007656,0,1
5700000000,6000000000,2902878580,2573,295001041,0.008789,0.01907,0.02548,0.005753,0.01859,0.0192,0.006371,3.719e-05,0.1168,0.03122,2.071,0.004227,0,1
5700000000,6000000000,2902878580,2574,25639363,0.01831,0.01901,0.0253,0.005432,0.01831,0.01959,0.04688,3.624e-05,0.08606,0.1382,2.629,0.006352,0,1
5700000000,6000000000,2902878580,2575,2513259585,0.009583,0.02011,0.0256,0.008224,0.02112,0.02075,0.005951,3.624e-05,0.09265,0.03241,2.398,0.004811,0,1
5700000000,6000000000,2902878580,2576,1017271853,0.009064,0.01941,0.02505,0.008011,0.02084,0.01953,0.006027,3.815e-05,0.0752,0.03595,2.347,0.005246,0,1
5700000000,6000000000,2902878580,2577,336032761,0.01347,0.01938,0.02527,0.007149,0.01999,0.02014,0.01245,3.624e-05,0.103,0.1219,2.263,0.004291,0,1
5700000000,6000000000,2902878580,2578,1332224,0.01639,0.01926,0.02573,0.006653,0.01953,0.02066,0.04504,3.815e-05,0.1075,0.126,2.973,0.007406,0,1
5700000000,6000000000,2902878580,2579,906109,0.01442,0.02103,0.02695,0.008942,0.02179,0.02127,0.04401,3.719e-05,0.07129,0.1294,2.575,0.00584,0,1
5700000000,6000000000,2902878580,2580,336055157,0.008392,0.01843,0.02505,0.006927,0.01981,0.01855,0.005226,3.624e-05,0.06995,0.03577,2.469,0.005706,0,1
5700000000,6000000000,2902878580,2581,204233281,0.01317,0.02255,0.02673,0.00975,0.02264,0.02393,0.02509,3.624e-05,0.06006,0.09277,2.574,0.006486,0,1
5700000000,6000000000,2902878580,2582,6565063,0.009644,0.0202,0.02704,0.007576,0.02042,0.02048,0.007401,3.624e-05,0.09827,0.03235,2.291,0.004856,0,1
5700000000,6000000000,2902878580,2583,1273904,0.009811,0.01855,0.02505,0.006432,0.01932,0.01868,0.005302,3.719e-05,0.07336,0.04828,2.901,0.006614,0,1
5700000000,6000000000,2902878580,2584,5782509,0.01234,0.02448,0.02692,0.01149,0.02438,0.02466,0.01187,3.719e-05,0.1084,0.06799,2.421,0.005277,0,1
5700000000,6000000000,2902878580,2585,288814482,0.01877,0.01831,0.02469,0.006355,0.01926,0.01929,0.06122,3.624e-05,0.1218,0.1357,2.798,0.00679,0,1
5700000000,6000000000,2902878580,2586,866714938,0.0127,0.02151,0.02692,0.008255,0.02115,0.02185,0.01385,3.719e-05,0.08423,0.06787,2.345,0.00439,0,1
5700000000,6000000000,2902878580,2587,1272492,0.009323,0.01892,0.02502,0.006615,0.01947,0.01917,0.005104,3.624e-05,0.08582,0.03198,2.639,0.006201,0,1
5700000000,6000000000,2902878580,2588,4110729902,0.01167,0.01917,0.02512,0.00753,0.02036,0.01929,0.008347,3.624e-05,0.09058,0.06171,2.518,0.00516,0,1
5700000000,6000000000,2902878580,2589,8055701,0.00914,0.01971,0.02512,0.009293,0.02219,0.01993,0.005211,3.719e-05,0.08325,0.03607,2.782,0.006827,0,1
5700000000,6000000000,2902878580,2590,294847195,0.01128,0.01944,0.02505,0.007744,0.02057,0.01978,0.01114,3.719e-05,0.06946,0.08801,2.179,0.004553,0,1
5700000000,6000000000,2902878580,2591,662226,0.009644,0.02017,0.02698,0.008575,0.02145,0.02026,0.008163,3.719e-05,0.06616,0.04669,2.48,0.006149,0,1
5700000000,6000000000,2902878580,2592,711671,0.01418,0.02078,0.0267,0.009583,0.02246,0.02142,0.01122,3.719e-05,0.1494,0.1005,2.643,0.005764,0,1
5700000000,6000000000,2902878580,2593,2787048277,0.01447,0.02005,0.02682,0.009033,0.02188,0.02036,0.0426,3.624e-05,0.1494,0.1309,3.053,0.00742,0,1
5700000000,6000000000,2902878580,2594,208000392,0.01054,0.01932,0.02499,0.006462,0.01932,0.01953,0.009796,3.719e-05,0.08716,0.05914,2.629,0.005795,0,1
5700000000,6000000000,2902878580,2595,672296,0.01286,0.0202,0.02682,0.006996,0.01984,0.02051,0.007248,3.719e-05,0.0752,0.0517,2.827,0.006574,0,1
5700000000,6000000000,2902878580,2596,6562993,0.00946,0.01978,0.02509,0.009552,0.0224,0.01993,0.00544,3.719e-05,0.09143,0.03265,2.676,0.00554,0,1
5700000000,6000000000,2902878580,2597,418697,0.01039,0.01611,0.02316,0.002422,0.0153,0.01633,0.006607,3.719e-05,0.09448,0.05371,2.734,0.006252,0,1
5700000000,6000000000,2902878580,2598,662198,0.009659,0.02032,0.02704,0.007484,0.02032,0.0206,0.008362,3.624e-05,0.08008,0.04663,2.055,0.004006,0,1
5700000000,6000000000,2902878580,2599,6595383,0.009079,0.01959,0.02512,0.009186,0.02209,0.01984,0.005302,3.624e-05,0.06519,0.02542,2.55,0.006024,0,1
5700000000,6000000000,2902878580,2600,3349142245,0.009842,0.01691,0.02509,0.005371,0.01825,0.01712,0.005333,3.719e-05,0.08374,0.03363,3.072,0.007067,0,1
5700000000,6000000000,2902878580,2601,1301756,0.0141,0.01944,0.02493,0.007576,0.02048,0.01959,0.08142,3.624e-05,0.08313,0.1318,3.302,0.009221,0,1
5700000000,6000000000,2902878580,2602,478267530,0.009232,0.01999,0.02682,0.008301,0.02118,0.0202,0.007202,3.719e-05,0.06287,0.03442,2.375,0.004911,0,1
5700000000,6000000000,2902878580,2603,4144523980,0.01004,0.02103,0.02704,0.01067,0.02356,0.02112,0.004921,3.815e-05,0.1003,0.04321,2.994,0.007317,0,1
5700000000,6000000000,2902878580,2604,549330194,0.01282,0.02148,0.02689,0.009506,0.0224,0.02158,0.04529,3.719e-05,0.06738,0.1328,2.792,0.006422,0,1
5700000000,6000000000,2902878580,2605,1270608,0.01041,0.01923,0.02481,0.00621,0.01907,0.0195,0.03729,3.624e-05,0.07532,0.1215,2.897,0.006742,0,1
5700000000,6000000000,2902878580,2606,631946,0.009171,0.02008,0.02704,0.008087,0.02097,0.02017,0.005424,3.719e-05,0.06543,0.02786,2.534,0.005683,0,1
5700000000,6000000000,2902878580,2607,4469919897,0.009598,0.01648,0.02316,0.005127,0.01801,0.01666,0.007591,3.624e-05,0.09485,0.04169,2.765,0.00555,0,1
5700000000,6000000000,2902878580,2608,1302506,0.01337,0.02008,0.02701,0.008911,0.02182,0.02026,0.01108,3.624e-05,0.126,0.08752,2.53,0.005805,0,1
5700000000,6000000000,2902878580,2609,4476762131,0.009796,0.02094,0.02695,0.009415,0.02231,0.02103,0.007225,3.719e-05,0.0686,0.04028,2.378,0.005087,0,1
5700000000,6000000000,2902878580,2610,682332,0.007683,0.02267,0.02704,0.0106,0.02347,0.02277,0.005341,3.719e-05,0.06506,0.03204,2.17,0.00411,0,1
5700000000,6000000000,2902878580,2611,97959436,0.01453,0.01895,0.02539,0.005165,0.01801,0.01917,0.02878,3.624e-05,0.1041,0.1075,2.98,0.007496,0,1
5700000000,6000000000,2902878580,2612,759590120,0.01271,0.01974,0.02505,0.007462,0.02029,0.01993,0.007629,3.624e-05,0.06909,0.03949,2.762,0.006524,0,1
5700000000,6000000000,2902878580,2613,336021390,0.009766,0.02176,0.02689,0.008698,0.02158,0.022,0.004669,3.719e-05,0.07629,0.02686,2.879,0.007769,0,1
5700000000,6000000000,2902878580,2614,17194371,0.0108,0.01834,0.02509,0.007751,0.02063,0.01855,0.004364,3.624e-05,0.09326,0.02802,3.107,0.007517,0,1
5700000000,6000000000,2902878580,2615,32056197,0.01233,0.02054,0.02698,0.009521,0.0224,0.0209,0.0105,3.719e-05,0.09424,0.06885,2.611,0.005945,0,1
